id_data,id_transaksi,item,tanggal
714,T000004,HERSEASON,5/4/2020
715,T000004,HING S,5/4/2020
716,T000004,HOK HU,5/4/2020
717,T000004,HU 68,5/4/2020
718,T000004,IGNITE,5/4/2020
719,T000004,ILUHFA,5/4/2020
720,T000004,IN GLAD,5/4/2020
721,T000004,INTRICT,5/4/2020
722,T000004,INVITE,5/4/2020
723,T000004,ISBATH,5/4/2020
724,T000004,ISINI,5/4/2020
725,T000004,JHONY,5/4/2020
726,T000004,JINGLE,5/4/2020
727,T000004,JONEAA,5/4/2020
728,T000004,JUFITA,5/4/2020
729,T000004,JUNYIP,5/4/2020
730,T000004,JUSTIN KIDS,5/4/2020
731,T000004,KALYA,5/4/2020
732,T000004,KANTONG BELANJA,5/4/2020
733,T000004,KATL,5/4/2020
734,T000004,KENCANA UNGU,5/4/2020
735,T000004,KENDY,5/4/2020
736,T000004,KENTRIDGE,5/4/2020
737,T000004,KEPTY,5/4/2020
738,T000004,KERTAS REGISTER,5/4/2020
739,T000004,KIDDO,5/4/2020
740,T000004,KIDO,5/4/2020
741,T000004,KIKI LILI,5/4/2020
742,T000004,KUKU DUCK,5/4/2020
743,T000004,LEEKEP,5/4/2020
744,T000004,LEMON,5/4/2020
745,T000004,LENGKONG,5/4/2020
746,T000004,LEXI,5/4/2020
747,T000004,LEXI KIDS,5/4/2020
748,T000004,LF ALFINA,5/4/2020
749,T000004,LIASON,5/4/2020
750,T000004,LIS,5/4/2020
751,T000004,LITTLE LAMB,5/4/2020
752,T000004,LOGIM,5/4/2020
753,T000004,LOLYPOP,5/4/2020
754,T000004,LUSTY BUNNY,5/4/2020
755,T000004,LYDYLY,5/4/2020
756,T000004,M231,5/4/2020
757,T000004,M33,5/4/2020
758,T000004,MAMBO,5/4/2020
759,T000004,MAMMON,5/4/2020
760,T000004,MANGGA,5/4/2020
761,T000004,M&B,5/4/2020
762,T000004,MEILY,5/4/2020
763,T000004,MICHELLA,5/4/2020
764,T000004,MIKA MORA,5/4/2020
765,T000004,MIKHA,5/4/2020
766,T000004,MOMGIFT,5/4/2020
767,T000004,MOON GIRL,5/4/2020
768,T000004,MORADEZ,5/4/2020
769,T000004,MORATTA,5/4/2020
770,T000004,MRS CHOCOLATE,5/4/2020
771,T000004,M ZONE,5/4/2020
772,T000004,NATHANIAH,5/4/2020
773,T000004,NEW B,5/4/2020
774,T000004,NOW,5/4/2020
775,T000004,OCEAN,5/4/2020
776,T000004,ODA,5/4/2020
777,T000004,OKIYO,5/4/2020
778,T000004,OPTION,5/4/2020
779,T000004,OUTCLASS,5/4/2020
780,T000004,OZONELINE,5/4/2020
781,T000004,PASSHOP,5/4/2020
782,T000004,PIERE NADIN,5/4/2020
783,T000004,PIGANO,5/4/2020
784,T000004,PINSON,5/4/2020
785,T000004,POLAR,5/4/2020
786,T000004,PRETTY CUTE,5/4/2020
787,T000004,PUBLIC,5/4/2020
788,T000004,PUMPKIN,5/4/2020
789,T000004,QUEEN,5/4/2020
790,T000004,RECOMENT,5/4/2020
791,T000004,REDZONE,5/4/2020
792,T000004,RELVIN,5/4/2020
793,T000004,RIA JAYA,5/4/2020
794,T000004,ROXELD,5/4/2020
795,T000004,SAM N GRACE,5/4/2020
796,T000004,SCELTA,5/4/2020
797,T000004,SEASON,5/4/2020
798,T000004,SENKONG,5/4/2020
799,T000004,S FIX,5/4/2020
800,T000004,SHIRTOLOGY,5/4/2020
801,T000004,SIAUSAN,5/4/2020
802,T000004,SIGNARICA,5/4/2020
803,T000004,SILKY,5/4/2020
804,T000004,SIMIQI,5/4/2020
805,T000004,SINAR MAKMUR,5/4/2020
806,T000004,SINFUNG,5/4/2020
807,T000004,SINGHO,5/4/2020
808,T000004,SINTA THALIA,5/4/2020
809,T000004,SKYGEN,5/4/2020
810,T000004,SOREX,5/4/2020
811,T000004,SUMBER MAS,5/4/2020
812,T000004,SUN CITY,5/4/2020
813,T000004,SUPER KIDZ,5/4/2020
814,T000004,SYL,5/4/2020
815,T000004,THATYA ,5/4/2020
816,T000004,TIC TAC,5/4/2020
817,T000004,TOP FASHION,5/4/2020
818,T000004,TRIBUTE,5/4/2020
819,T000004,UIS,5/4/2020
820,T000004,UL KIDS,5/4/2020
821,T000004,U RIGHT,5/4/2020
822,T000004,VAVA,5/4/2020
823,T000004,VENESSA,5/4/2020
824,T000004,VINS,5/4/2020
825,T000004,VIRON,5/4/2020
826,T000004,W2000,5/4/2020
827,T000004,WADIMOR,5/4/2020
828,T000004,WENDY,5/4/2020
829,T000004,WINPU,5/4/2020
830,T000004,WONKA,5/4/2020
831,T000004,XING FU NIAO,5/4/2020
832,T000004,X SOUL,5/4/2020
833,T000004,YALE,5/4/2020
834,T000004,YEFFA,5/4/2020
835,T000004,YOUR BEST,5/4/2020
836,T000004,YS,5/4/2020
837,T000004,YUTIND,5/4/2020
838,T000004,ZABRAN,5/4/2020
839,T000004,ZAYNA,5/4/2020
840,T000004,ZAZA,5/4/2020
841,T000004,ZUCCHINI,5/4/2020
842,T000005,3 PANK,5/5/2020
843,T000005,AG,5/5/2020
844,T000005,AGREE,5/5/2020
845,T000005,AGREE KIDS,5/5/2020
846,T000005,AKBAR,5/5/2020
847,T000005,ALENA,5/5/2020
848,T000005,ALFA,5/5/2020
849,T000005,AL FIAN,5/5/2020
850,T000005,ALFINA,5/5/2020
851,T000005,ALGIM,5/5/2020
852,T000005,AL HUDA,5/5/2020
853,T000005,ALISAN,5/5/2020
854,T000005,ALKALINE,5/5/2020
855,T000005,AL LUTHFI,5/5/2020
856,T000005,ANDREAN,5/5/2020
857,T000005,APOLLO,5/5/2020
858,T000005,AS SYAFIQ,5/5/2020
859,T000005,AYURA,5/5/2020
860,T000005,BASTOH,5/5/2020
861,T000005,BELLE,5/5/2020
862,T000005,BENEVIS,5/5/2020
863,T000005,BINA KIDS,5/5/2020
864,T000005,BLACKLINE,5/5/2020
865,T000005,BLESSING,5/5/2020
866,T000005,BLUBERRY,5/5/2020
867,T000005,BNG,5/5/2020
868,T000005,BOB BILL,5/5/2020
869,T000005,BOMBI,5/5/2020
870,T000005,BOM KIDS,5/5/2020
871,T000005,BOSHA,5/5/2020
872,T000005,CAMOMILE,5/5/2020
873,T000005,CARLIN,5/5/2020
874,T000005,C & C,5/5/2020
875,T000005,CELLO KIDS,5/5/2020
876,T000005,CENDANA,5/5/2020
877,T000005,CENELEA,5/5/2020
878,T000005,CHOCOLATE,5/5/2020
879,T000005,CHRISTA,5/5/2020
880,T000005,CITRA AGUNG,5/5/2020
881,T000005,COLLA BEAR,5/5/2020
882,T000005,COTTON BAY,5/5/2020
883,T000005,COUNTRI DOY,5/5/2020
884,T000005,CREATIVE ING,5/5/2020
885,T000005,CROWNMAS,5/5/2020
886,T000005,DANCUS,5/5/2020
887,T000005,DAXIA,5/5/2020
888,T000005,DAXICLAVE,5/5/2020
889,T000005,D & C,5/5/2020
890,T000005,DCB,5/5/2020
891,T000005,DIANA,5/5/2020
892,T000005,DINU,5/5/2020
893,T000005,DIXON,5/5/2020
894,T000005,DJ KIDS,5/5/2020
895,T000005,DOMINO,5/5/2020
896,T000005,D ONE,5/5/2020
897,T000005,DRAKAR,5/5/2020
898,T000005,D & S,5/5/2020
899,T000005,D&S,5/5/2020
900,T000005,DTC,5/5/2020
901,T000005,DUCHIES,5/5/2020
902,T000005,EDIBLE CRAB,5/5/2020
903,T000005,ELSI,5/5/2020
904,T000005,ENDLESS,5/5/2020
905,T000005,EXPLOSION,5/5/2020
906,T000005,FACHAI,5/5/2020
907,T000005,FILI MILI,5/5/2020
908,T000005,F ONE,5/5/2020
909,T000005,GELSI,5/5/2020
910,T000005,GEN LUIS,5/5/2020
911,T000005,GLORY,5/5/2020
912,T000005,GUPA,5/5/2020
913,T000005,HAMSTER,5/5/2020
914,T000005,HERSEASON,5/5/2020
915,T000005,HING S,5/5/2020
916,T000005,HOK HU,5/5/2020
917,T000005,HONGKONG,5/5/2020
918,T000005,HORE PINGOO,5/5/2020
919,T000005,HTE,5/5/2020
920,T000005,HU 68,5/5/2020
921,T000005,ILUHFA,5/5/2020
922,T000005,IMPORT,5/5/2020
923,T000005,INCOME,5/5/2020
924,T000005,IN GLAD,5/5/2020
925,T000005,IN STYLE,5/5/2020
926,T000005,INTRICT,5/5/2020
927,T000005,INVITE,5/5/2020
928,T000005,IOL,5/5/2020
929,T000005,JAVI,5/5/2020
930,T000005,JINGLE,5/5/2020
931,T000005,JOEYI,5/5/2020
932,T000005,JONEA,5/5/2020
933,T000005,JONEAA,5/5/2020
934,T000005,JONI & JIM,5/5/2020
935,T000005,JUFITA,5/5/2020
936,T000005,JUSTIN KIDS,5/5/2020
937,T000005,KALYA,5/5/2020
938,T000005,KANTONG BELANJA,5/5/2020
939,T000005,KATL,5/5/2020
940,T000005,KENCANA UNGU,5/5/2020
941,T000005,KENDY,5/5/2020
942,T000005,KERTAS REGISTER,5/5/2020
943,T000005,KIDO,5/5/2020
944,T000005,KIKI LILI,5/5/2020
945,T000005,KUKU DUCK,5/5/2020
946,T000005,KYOTO,5/5/2020
947,T000005,LEEKEP,5/5/2020
948,T000005,LEMON,5/5/2020
949,T000005,LENGKONG,5/5/2020
950,T000005,LEXI,5/5/2020
951,T000005,LEXI KIDS,5/5/2020
952,T000005,LF ALFINA,5/5/2020
953,T000005,L HOMME,5/5/2020
954,T000005,LIASON,5/5/2020
955,T000005,LIS,5/5/2020
956,T000005,LITTLE LAMB,5/5/2020
957,T000005,LOGIM,5/5/2020
958,T000005,LOLYPOP,5/5/2020
959,T000005,LUSTY BUNNY,5/5/2020
960,T000005,LYDYLY,5/5/2020
961,T000005,M231,5/5/2020
962,T000005,M33,5/5/2020
963,T000005,MAMBO,5/5/2020
964,T000005,MAMIMU,5/5/2020
965,T000005,MAMMON,5/5/2020
966,T000005,MANGGA,5/5/2020
967,T000005,M&B,5/5/2020
968,T000005,MEILY,5/5/2020
969,T000005,MICHELLA,5/5/2020
970,T000005,MIKHA,5/5/2020
971,T000005,MOMGIFT,5/5/2020
972,T000005,MOON GIRL,5/5/2020
973,T000005,MORATTA,5/5/2020
974,T000005,MRS CHOCOLATE,5/5/2020
975,T000005,M ZONE,5/5/2020
976,T000005,NATHANIAH,5/5/2020
977,T000005,NAVARO,5/5/2020
978,T000005,NEO GINO,5/5/2020
979,T000005,NEW B,5/5/2020
980,T000005,OCEAN,5/5/2020
981,T000005,OKIYO,5/5/2020
982,T000005,OPTION,5/5/2020
983,T000005,OUTCLASS,5/5/2020
984,T000005,OZONELINE,5/5/2020
985,T000005,PASSHOP,5/5/2020
986,T000005,PENTHOUSE,5/5/2020
987,T000005,PIERE NADIN,5/5/2020
988,T000005,PIGANO,5/5/2020
989,T000005,PINSON,5/5/2020
990,T000005,POLAR,5/5/2020
991,T000005,PUBLIC,5/5/2020
992,T000005,PUMPKIN,5/5/2020
993,T000005,QUEEN,5/5/2020
994,T000005,QZ,5/5/2020
995,T000005,RECOMENT,5/5/2020
996,T000005,REDZONE,5/5/2020
997,T000005,RELVIN,5/5/2020
998,T000005,RIA JAYA,5/5/2020
999,T000005,RIVENDELL,5/5/2020
1000,T000005,ROXELD,5/5/2020
1001,T000005,SAFFA,5/5/2020
1002,T000005,SAM N GRACE,5/5/2020
1003,T000005,SCELTA,5/5/2020
1004,T000005,SEASON,5/5/2020
1005,T000005,SEM,5/5/2020
1006,T000005,SENKONG,5/5/2020
1007,T000005,SHAN KUSEN,5/5/2020
1008,T000005,SIAUSAN,5/5/2020
1009,T000005,SIMIQI,5/5/2020
1010,T000005,SINAR MAKMUR,5/5/2020
1011,T000005,SINFUNG,5/5/2020
1012,T000005,SINTA THALIA,5/5/2020
1013,T000005,SKYGEN,5/5/2020
1014,T000005,SPORT KID,5/5/2020
1015,T000005,SUMBER MAS,5/5/2020
1016,T000005,SUN CITY,5/5/2020
1017,T000005,SUPER KIDZ,5/5/2020
1018,T000005,SYAHRIL RUSLI,5/5/2020
1019,T000005,SYL,5/5/2020
1020,T000005,TAFT KIDS,5/5/2020
1021,T000005,TERRYBAYBABY,5/5/2020
1022,T000005,THATYA ,5/5/2020
1023,T000005,TIC TAC,5/5/2020
1024,T000005,TOP FASHION,5/5/2020
1025,T000005,TRIBUTE,5/5/2020
1026,T000005,TRIPLE M,5/5/2020
1027,T000005,TWIN,5/5/2020
1028,T000005,TWO JUMBO,5/5/2020
1029,T000005,UIS,5/5/2020
1030,T000005,UL KIDS,5/5/2020
1031,T000005,UMAMA,5/5/2020
1032,T000005,U RIGHT,5/5/2020
1033,T000005,VAVA,5/5/2020
1034,T000005,VENESSA,5/5/2020
1035,T000005,VIRON,5/5/2020
1036,T000005,W2000,5/5/2020
1037,T000005,WENDY,5/5/2020
1038,T000005,WINTOP,5/5/2020
1039,T000005,WONKA,5/5/2020
1040,T000005,XING FU NIAO,5/5/2020
1041,T000005,YALE,5/5/2020
1042,T000005,YOUR BEST,5/5/2020
1043,T000005,YS,5/5/2020
1044,T000005,YUSA,5/5/2020
1045,T000005,YUSIMENG,5/5/2020
1046,T000005,YUTIND,5/5/2020
1047,T000005,ZABRAN,5/5/2020
1048,T000005,ZAZA,5/5/2020
1049,T000005,ZUCCHINI,5/5/2020
1050,T000006,3 PANK,5/6/2020
1051,T000006,ADIYAT,5/6/2020
1052,T000006,AG,5/6/2020
1053,T000006,AGREE,5/6/2020
1054,T000006,AGREE KIDS,5/6/2020
1055,T000006,AKBAR,5/6/2020
1056,T000006,ALENA,5/6/2020
1057,T000006,ALFA,5/6/2020
1058,T000006,ALGIM,5/6/2020
1059,T000006,ALISAN,5/6/2020
1060,T000006,ALKALINE,5/6/2020
1061,T000006,AL LUTHFI,5/6/2020
1062,T000006,ANDREAN,5/6/2020
1063,T000006,AS SYAFIQ,5/6/2020
1064,T000006,AYURA,5/6/2020
1065,T000006,BABY BIB,5/6/2020
1066,T000006,BANKERS,5/6/2020
1067,T000006,BASTOH,5/6/2020
1068,T000006,BELLE,5/6/2020
1069,T000006,BINA KIDS,5/6/2020
1070,T000006,BLACKHOAX,5/6/2020
1071,T000006,BLACKLINE,5/6/2020
1072,T000006,BLESSING,5/6/2020
1073,T000006,BLUBERRY,5/6/2020
1074,T000006,BOB BILL,5/6/2020
1075,T000006,BOMBI,5/6/2020
1076,T000006,BOM KIDS,5/6/2020
1077,T000006,CAMOMILE,5/6/2020
1078,T000006,CAMPUR,5/6/2020
1079,T000006,CAMUS,5/6/2020
1080,T000006,C & C,5/6/2020
1081,T000006,CENELEA,5/6/2020
1082,T000006,CHRISTA,5/6/2020
1083,T000006,CICI CACA,5/6/2020
1084,T000006,CITRA AGUNG,5/6/2020
1085,T000006,C & J,5/6/2020
1086,T000006,CJ97,5/6/2020
1087,T000006,COLLA BEAR,5/6/2020
1088,T000006,CONLIA,5/6/2020
1089,T000006,CONOVA,5/6/2020
1090,T000006,COUNTRI DOY,5/6/2020
1091,T000006,CR 8,5/6/2020
1092,T000006,CREATIVE ING,5/6/2020
1093,T000006,CRV,5/6/2020
1094,T000006,DALTON,5/6/2020
1095,T000006,DANCUS,5/6/2020
1096,T000006,DARBEES,5/6/2020
1097,T000006,DAVICI,5/6/2020
1098,T000006,DAXIA,5/6/2020
1099,T000006,D & C,5/6/2020
1100,T000006,DCB,5/6/2020
1101,T000006,DIANA,5/6/2020
1102,T000006,DINU,5/6/2020
1103,T000006,DISNEY,5/6/2020
1104,T000006,DIXON,5/6/2020
1105,T000006,DJ KIDS,5/6/2020
1106,T000006,DOMINO,5/6/2020
1107,T000006,D ONE,5/6/2020
1108,T000006,DRAKAR,5/6/2020
1109,T000006,D & S,5/6/2020
1110,T000006,D&S,5/6/2020
1111,T000006,DTC,5/6/2020
1112,T000006,DUCHIES,5/6/2020
1113,T000006,DUSHINVRENXIN,5/6/2020
1114,T000006,DVL,5/6/2020
1115,T000006,EDIBLE CRAB,5/6/2020
1116,T000006,ELSI,5/6/2020
1117,T000006,ESCORT,5/6/2020
1118,T000006,EVO,5/6/2020
1119,T000006,EXPLOSION,5/6/2020
1120,T000006,FACHAI,5/6/2020
1121,T000006,FANCY,5/6/2020
1122,T000006,FASEN,5/6/2020
1123,T000006,FILI MILI,5/6/2020
1124,T000006,F ONE,5/6/2020
1125,T000006,GELSI,5/6/2020
1126,T000006,GEN LUIS,5/6/2020
1127,T000006,GOLDEN NICK,5/6/2020
1128,T000006,GUPA,5/6/2020
1129,T000006,HAMSTER,5/6/2020
1130,T000006,HARDY KIDS,5/6/2020
1131,T000006,HERSEASON,5/6/2020
1132,T000006,HMV,5/6/2020
1133,T000006,HOK HU,5/6/2020
1134,T000006,HONGKONG,5/6/2020
1135,T000006,HTE,5/6/2020
1136,T000006,HU 68,5/6/2020
1137,T000006,IGNITE,5/6/2020
1138,T000006,ILUHFA,5/6/2020
1139,T000006,INCOME,5/6/2020
1140,T000006,IN GLAD,5/6/2020
1141,T000006,INTRICT,5/6/2020
1142,T000006,INVITE,5/6/2020
1143,T000006,ISBATH,5/6/2020
1144,T000006,IVORY,5/6/2020
1145,T000006,JINGLE,5/6/2020
1146,T000006,JOEYI,5/6/2020
1147,T000006,JONEA,5/6/2020
1148,T000006,JONEAA,5/6/2020
1149,T000006,JONI & JIM,5/6/2020
1150,T000006,JP,5/6/2020
1151,T000006,JUFITA,5/6/2020
1152,T000006,JUNYIP,5/6/2020
1153,T000006,JUSTIN KIDS,5/6/2020
1154,T000006,KALYA,5/6/2020
1155,T000006,KANTONG BELANJA,5/6/2020
1156,T000006,KATL,5/6/2020
1157,T000006,KENDY,5/6/2020
1158,T000006,KENTRIDGE,5/6/2020
1159,T000006,KERTAS REGISTER,5/6/2020
1160,T000006,KIDDO,5/6/2020
1161,T000006,KIDO,5/6/2020
1162,T000006,KIKI LILI,5/6/2020
1163,T000006,KOPRAL,5/6/2020
1164,T000006,KUKU DUCK,5/6/2020
1165,T000006,LEEKEP,5/6/2020
1166,T000006,LEGEND,5/6/2020
1167,T000006,LEMON,5/6/2020
1168,T000006,LENGKONG,5/6/2020
1169,T000006,LEXI,5/6/2020
1170,T000006,LEXI KIDS,5/6/2020
1171,T000006,LF ALFINA,5/6/2020
1172,T000006,LIASON,5/6/2020
1173,T000006,LION,5/6/2020
1174,T000006,LIS,5/6/2020
1175,T000006,LITTLE LAMB,5/6/2020
1176,T000006,LOGIM,5/6/2020
1177,T000006,LOLYPOP,5/6/2020
1178,T000006,LUSTY BUNNY,5/6/2020
1179,T000006,LYDYLY,5/6/2020
1180,T000006,M231,5/6/2020
1181,T000006,M33,5/6/2020
1182,T000006,MAMBO,5/6/2020
1183,T000006,MAMMON,5/6/2020
1184,T000006,MANGGA,5/6/2020
1185,T000006,M&B,5/6/2020
1186,T000006,MEILY,5/6/2020
1187,T000006,MEISYI,5/6/2020
1188,T000006,MICHELLA,5/6/2020
1189,T000006,MIKA MORA,5/6/2020
1190,T000006,MIKHA,5/6/2020
1191,T000006,MOMGIFT,5/6/2020
1192,T000006,MOON GIRL,5/6/2020
1193,T000006,MORATTA,5/6/2020
1194,T000006,MRS CHOCOLATE,5/6/2020
1195,T000006,MUTIA,5/6/2020
1196,T000006,M ZONE,5/6/2020
1197,T000006,NATHANIAH,5/6/2020
1198,T000006,NAVARO,5/6/2020
1199,T000006,NEW B,5/6/2020
1200,T000006,OCEAN,5/6/2020
1201,T000006,OKIYO,5/6/2020
1202,T000006,OPTION,5/6/2020
1203,T000006,OUTCLASS,5/6/2020
1204,T000006,PAPA JEANS,5/6/2020
1205,T000006,PASSHOP,5/6/2020
1206,T000006,PAXTON,5/6/2020
1207,T000006,PENTHOUSE,5/6/2020
1208,T000006,PIERE NADIN,5/6/2020
1209,T000006,PIGANO,5/6/2020
1210,T000006,PINSON,5/6/2020
1211,T000006,POLAR,5/6/2020
1212,T000006,PUBLIC,5/6/2020
1213,T000006,PUMPKIN,5/6/2020
1214,T000006,QUEEN,5/6/2020
1215,T000006,RECOMENT,5/6/2020
1216,T000006,REDZONE,5/6/2020
1217,T000006,RELVIN,5/6/2020
1218,T000006,RIA JAYA,5/6/2020
1219,T000006,ROCKET,5/6/2020
1220,T000006,ROXELD,5/6/2020
1221,T000006,RUN AWAY,5/6/2020
1222,T000006,SCELTA,5/6/2020
1223,T000006,SEASON,5/6/2020
1224,T000006,SELICA,5/6/2020
1225,T000006,SEM,5/6/2020
1226,T000006,SENKONG,5/6/2020
1227,T000006,SHIRTOLOGY,5/6/2020
1228,T000006,SIAUSAN,5/6/2020
1229,T000006,SIBULAT,5/6/2020
1230,T000006,SILKY,5/6/2020
1231,T000006,SINAR MAKMUR,5/6/2020
1232,T000006,SINFUNG,5/6/2020
1233,T000006,SINGHO,5/6/2020
1234,T000006,SINTA THALIA,5/6/2020
1235,T000006,SKYGEN,5/6/2020
1236,T000006,SOREX,5/6/2020
1237,T000006,SP,5/6/2020
1238,T000006,SPORT,5/6/2020
1239,T000006,SUMBER MAS,5/6/2020
1240,T000006,SUN CITY,5/6/2020
1241,T000006,SUPER KIDZ,5/6/2020
1242,T000006,SYAHRIL RUSLI,5/6/2020
1243,T000006,SYL,5/6/2020
1244,T000006,TAFT KIDS,5/6/2020
1245,T000006,THATYA ,5/6/2020
1246,T000006,THREE,5/6/2020
1247,T000006,TIC TAC,5/6/2020
1248,T000006,TOP FASHION,5/6/2020
1249,T000006,TOTOLAY,5/6/2020
1250,T000006,TRIPLE M,5/6/2020
1251,T000006,UIS,5/6/2020
1252,T000006,UL KIDS,5/6/2020
1253,T000006,U RIGHT,5/6/2020
1254,T000006,VAVA,5/6/2020
1255,T000006,VENESSA,5/6/2020
1256,T000006,VIRON,5/6/2020
1257,T000006,W2000,5/6/2020
1258,T000006,WENDY,5/6/2020
1259,T000006,WINS COLLECTION,5/6/2020
1260,T000006,WONKA,5/6/2020
1261,T000006,XING FU NIAO,5/6/2020
1262,T000006,YS,5/6/2020
1263,T000006,YUSA,5/6/2020
1264,T000006,YUTIND,5/6/2020
1265,T000006,ZABRAN,5/6/2020
1266,T000006,ZAYNA,5/6/2020
1267,T000006,ZAZA,5/6/2020
1268,T000006,ZUCCHINI,5/6/2020
1269,T000007,3 PANK,5/7/2020
1270,T000007,ADEEVHA,5/7/2020
1271,T000007,ADIYAT,5/7/2020
1272,T000007,AG,5/7/2020
1273,T000007,AGREE,5/7/2020
1274,T000007,AGREE KIDS,5/7/2020
1275,T000007,AKBAR,5/7/2020
1276,T000007,ALENA,5/7/2020
1277,T000007,ALFA,5/7/2020
1278,T000007,ALFINA,5/7/2020
1279,T000007,ALGIM,5/7/2020
1280,T000007,AL HUDA,5/7/2020
1281,T000007,ALKALINE,5/7/2020
1282,T000007,AL LUTHFI,5/7/2020
1283,T000007,ANDREAN,5/7/2020
1284,T000007,APOLLO,5/7/2020
1285,T000007,AZARA,5/7/2020
1286,T000007,B3,5/7/2020
1287,T000007,BABY BABY,5/7/2020
1288,T000007,BANKERS,5/7/2020
1289,T000007,BASTOH,5/7/2020
1290,T000007,BELLE,5/7/2020
1291,T000007,BENEVIS,5/7/2020
1292,T000007,BINA KIDS,5/7/2020
1293,T000007,BIOFOOTSIL,5/7/2020
1294,T000007,BLACKHOAX,5/7/2020
1295,T000007,BLACKLINE,5/7/2020
1296,T000007,BLESSING,5/7/2020
1297,T000007,BOB BILL,5/7/2020
1298,T000007,BOMBI,5/7/2020
1299,T000007,BOM KIDS,5/7/2020
1300,T000007,BOSHA,5/7/2020
1301,T000007,CAMOMILE,5/7/2020
1302,T000007,CAMUS,5/7/2020
1303,T000007,CARDOVA,5/7/2020
1304,T000007,CARLIN,5/7/2020
1305,T000007,C & C,5/7/2020
1306,T000007,CENELEA,5/7/2020
1307,T000007,CHOCOLATE,5/7/2020
1308,T000007,CHRISTA,5/7/2020
1309,T000007,CICI CACA,5/7/2020
1310,T000007,CIRCO,5/7/2020
1311,T000007,CITRA AGUNG,5/7/2020
1312,T000007,C & J,5/7/2020
1313,T000007,CJ97,5/7/2020
1314,T000007,COLLA BEAR,5/7/2020
1315,T000007,CONOVA,5/7/2020
1316,T000007,COTTON BAY,5/7/2020
1317,T000007,COUNTRI DOY,5/7/2020
1318,T000007,CR 8,5/7/2020
1319,T000007,CREATIVE ING,5/7/2020
1320,T000007,CROWNMAS,5/7/2020
1321,T000007,CRV,5/7/2020
1322,T000007,DANCUS,5/7/2020
1323,T000007,DARBEES,5/7/2020
1324,T000007,DAVICI,5/7/2020
1325,T000007,DAXIA,5/7/2020
1326,T000007,DAXICLAVE,5/7/2020
1327,T000007,D & C,5/7/2020
1328,T000007,DCB,5/7/2020
1329,T000007,DIANA,5/7/2020
1330,T000007,DINU,5/7/2020
1331,T000007,DIVES,5/7/2020
1332,T000007,DIXON,5/7/2020
1333,T000007,DJ KIDS,5/7/2020
1334,T000007,DOMINO,5/7/2020
1335,T000007,D ONE,5/7/2020
1336,T000007,DOO FU,5/7/2020
1337,T000007,DOP 69,5/7/2020
1338,T000007,D & S,5/7/2020
1339,T000007,DTC,5/7/2020
1340,T000007,DUCHIES,5/7/2020
1341,T000007,DVL,5/7/2020
1342,T000007,EDIBLE CRAB,5/7/2020
1343,T000007,ENDLESS,5/7/2020
1344,T000007,EXPLOSION,5/7/2020
1345,T000007,EXPLOSION,5/7/2020
1346,T000007,EXXE,5/7/2020
1347,T000007,FAALKA,5/7/2020
1348,T000007,FACHAI,5/7/2020
1349,T000007,FILI MILI,5/7/2020
1350,T000007,F ONE,5/7/2020
1351,T000007,FOOT CAVER,5/7/2020
1352,T000007,GAP,5/7/2020
1353,T000007,GEN LUIS,5/7/2020
1354,T000007,GOLDEN NICK,5/7/2020
1355,T000007,GOOD MORNING ,5/7/2020
1356,T000007,GUPA,5/7/2020
1357,T000007,HAMSTER,5/7/2020
1358,T000007,HARDY KIDS,5/7/2020
1359,T000007,HERRA,5/7/2020
1360,T000007,HERSEASON,5/7/2020
1361,T000007,HING S,5/7/2020
1362,T000007,HOK HU,5/7/2020
1363,T000007,HONGKONG,5/7/2020
1364,T000007,HTE,5/7/2020
1365,T000007,HU 68,5/7/2020
1366,T000007,HUKY,5/7/2020
1367,T000007,IGNITE,5/7/2020
1368,T000007,ILUHFA,5/7/2020
1369,T000007,INCOME,5/7/2020
1370,T000007,IN GLAD,5/7/2020
1371,T000007,INTRICT,5/7/2020
1372,T000007,INVITE,5/7/2020
1373,T000007,IRLIE,5/7/2020
1374,T000007,ISBATH,5/7/2020
1375,T000007,JHONY,5/7/2020
1376,T000007,JINGLE,5/7/2020
1377,T000007,JONEA,5/7/2020
1378,T000007,JONEAA,5/7/2020
1379,T000007,JONI & JIM,5/7/2020
1380,T000007,JUFITA,5/7/2020
1381,T000007,JUNYIP,5/7/2020
1382,T000007,JUSTIN KIDS,5/7/2020
1383,T000007,KALYA,5/7/2020
1384,T000007,KANTONG BELANJA,5/7/2020
1385,T000007,KATL,5/7/2020
1386,T000007,KENCANA UNGU,5/7/2020
1387,T000007,KENDY,5/7/2020
1388,T000007,KENTRIDGE,5/7/2020
1389,T000007,KERTAS REGISTER,5/7/2020
1390,T000007,KIDO,5/7/2020
1391,T000007,KIKI LILI,5/7/2020
1392,T000007,KOPRAL,5/7/2020
1393,T000007,KUKU DUCK,5/7/2020
1394,T000007,LEEKEP,5/7/2020
1395,T000007,LEMON,5/7/2020
1396,T000007,LENGKONG,5/7/2020
1397,T000007,LEXI,5/7/2020
1398,T000007,LEXI KIDS,5/7/2020
1399,T000007,LF ALFINA,5/7/2020
1400,T000007,LIASON,5/7/2020
1401,T000007,LIESUN,5/7/2020
1402,T000007,LILI,5/7/2020
1403,T000007,LIN,5/7/2020
1404,T000007,LIS,5/7/2020
1405,T000007,LITTLE LAMB,5/7/2020
1406,T000007,LOGIM,5/7/2020
